split,image_path,original_class,disease_label
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0067.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0070.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0076.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0082.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0083.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0085.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0089.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0094.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0099.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0102.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0107.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0108.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0118.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0126.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0128.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0141.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0169.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0175.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0176.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0178.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0179.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0180.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0181.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0182.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0185.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0186.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0187.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0188.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0189.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0190.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0191.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0192.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0194.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0195.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0198.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0199.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0204.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0205.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0206.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0208.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0213.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0214.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0215.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0217.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0219.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0223.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0228.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0233.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0243.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0252.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0264.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0269.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0272.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0276.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0279.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0280.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0282.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0284.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0286.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0294.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0295.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0296.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0309.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0316.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0462.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0000.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0001.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0002.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0003.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0004.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0005.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0006.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0007.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0009.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0010.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0011.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0012.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0013.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0014.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0015.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0016.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0017.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0018.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0019.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0020.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0021.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0022.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0023.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0025.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0027.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0028.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0030.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0033.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0034.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0035.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0036.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0037.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0039.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0042.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0043.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0045.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0048.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0053.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0054.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0056.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0057.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0059.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0066.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0069.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0070.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0071.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0072.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0073.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0074.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0078.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0080.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0082.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0083.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0084.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0087.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0088.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0090.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0093.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0095.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0096.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0099.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0101.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0102.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0104.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0106.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0108.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0109.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0110.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0111.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0112.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0113.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0115.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0119.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0122.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0123.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0126.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0127.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0134.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0136.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0140.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0141.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0152.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0158.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0163.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0172.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0174.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0177.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0187.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0188.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0193.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0203.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0205.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0206.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0214.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0219.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0224.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0225.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0226.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0241.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0258.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0271.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Bing_0292.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Google_0009.jpg,wheat powdery mildew,powdery mildew
